"CustomerID","FirstName","MiddleName","LastName","BirthDate","MaritalStatus","YearlyIncome","Gender","TotalChildren","NumberChildrenAtHome","Education","Occupation","HomeOwner","CommuteDistance","NumberOfPurchases","ProfitGenerated"
19823,"Abigail",,"Foster","1965-10-27 00:00:00","M","75001-100000","F",4,4,"Partial College","Professional","True","2-5 Miles",3,8405.0249
19824,"Jordan",,"Perry","1965-05-16 00:00:00","S","75001-100000","M",5,5,"Partial College","Professional","True","2-5 Miles",3,12787.8605
19825,"Gilbert","I","Ferrier","1965-02-13 00:00:00","M","greater than 100000","M",2,2,"Bachelors ","Management","True","2-5 Miles",4,26205.5627
19830,"Gabrielle",,"Long","1962-12-24 00:00:00","S","50001-75000","F",1,0,"Bachelors ","Professional","True","2-5 Miles",1,14788.1568
19832,"Sheila","S","Hernandez","1961-11-25 00:00:00","M","25001-50000","F",4,3,"High School","Skilled Manual","False","5-10 Miles",3,4331.0929
19835,"Jordan","L","Allen","1942-01-09 00:00:00","M","50001-75000","F",3,0,"Graduate Degree","Management","True","10+ Miles",2,16266.6182
19836,"Kevin",,"Jai","1942-08-05 00:00:00","M","50001-75000","M",3,0,"Graduate Degree","Management","False","1-2 Miles",2,9661.9866
19837,"Philip","B","Jimenez","1942-03-11 00:00:00","M","50001-75000","M",5,0,"Bachelors ","Management","True","10+ Miles",2,21137.849
19838,"Jared",,"Ramirez","1942-10-18 00:00:00","M","50001-75000","M",5,0,"Bachelors ","Management","True","10+ Miles",2,21107.0837
19839,"Carly",,"Yuan","1943-07-23 00:00:00","M","50001-75000","F",3,0,"Graduate Degree","Management","False","1-2 Miles",2,7406.6922
19840,"Jessica",,"James","1943-09-11 00:00:00","M","50001-75000","F",4,0,"Graduate Degree","Management","True","10+ Miles",2,15195.6134
19842,"Katherine","S","Phillips","1943-05-02 00:00:00","M","50001-75000","F",5,0,"Bachelors ","Management","True","10+ Miles",2,16171.8386
19843,"Connor","G","Kumar","1943-06-20 00:00:00","S","50001-75000","M",5,0,"Bachelors ","Management","True","10+ Miles",2,26331.5825
19844,"Emma",,"Murphy","1943-09-03 00:00:00","M","50001-75000","F",5,0,"Bachelors ","Management","True","1-2 Miles",2,8984.3194
19846,"Seth","J","Patterson","1943-10-22 00:00:00","M","50001-75000","M",5,0,"Bachelors ","Management","True","10+ Miles",2,21082.8798
19848,"Bryant","C","Malhotra","1943-02-13 00:00:00","M","75001-100000","M",5,0,"Bachelors ","Management","True","5-10 Miles",3,23379.2182
19850,"Jeremiah","C","Hill","1944-07-17 00:00:00","M","25001-50000","M",4,0,"High School","Professional","False","1-2 Miles",2,4336.9796
19851,"Louis","M","Pal","1945-06-04 00:00:00","S","50001-75000","M",4,0,"Bachelors ","Management","True","10+ Miles",2,28397.6328
19852,"Eric",,"Carter","1945-10-23 00:00:00","S","50001-75000","M",5,0,"Bachelors ","Management","True","10+ Miles",2,26394.5121
19853,"Ricky","E","Ramos","1946-08-13 00:00:00","M","50001-75000","M",5,0,"Bachelors ","Management","True","2-5 Miles",3,13761.0587
19854,"Katherine","E","Hall","1946-10-17 00:00:00","S","50001-75000","F",5,0,"Bachelors ","Management","True","10+ Miles",3,20327.7761
19855,"John",,"Smith","1946-02-26 00:00:00","M","50001-75000","M",5,0,"Bachelors ","Management","True","2-5 Miles",3,13762.1065
19856,"Tammy","K","Madan","1946-06-16 00:00:00","M","50001-75000","F",4,0,"Bachelors ","Management","True","2-5 Miles",2,11328.7487
19857,"Megan","M","Rogers","1946-09-13 00:00:00","S","50001-75000","F",4,0,"Bachelors ","Management","True","10+ Miles",2,21839.2922
19858,"Jenna","G","Collins","1946-10-23 00:00:00","M","50001-75000","F",4,0,"Bachelors ","Management","True","10+ Miles",2,17418.1304
19861,"Caroline",,"Perry","1947-09-04 00:00:00","M","50001-75000","F",2,1,"Partial College","Professional","True","2-5 Miles",1,7883.2142
19864,"Isaiah","J","Brooks","1948-12-17 00:00:00","M","50001-75000","M",2,1,"Partial College","Professional","True","10+ Miles",1,15692.3261
19865,"Hailey","D","Butler","1948-02-05 00:00:00","M","50001-75000","F",2,1,"Partial College","Professional","True","2-5 Miles",2,7805.8592
19866,"Martin","P","Patel","1948-06-17 00:00:00","M","50001-75000","M",2,1,"Partial College","Professional","True","10+ Miles",2,15686.8896
19867,"Juan","J","Sanchez","1948-12-20 00:00:00","M","50001-75000","M",2,1,"Partial College","Professional","True","2-5 Miles",2,10209.3066
19869,"Carol","A","Brooks","1948-05-21 00:00:00","M","50001-75000","F",4,1,"Partial College","Professional","True","1-2 Miles",2,5854.5456
19870,"James","M","Martin","1949-10-17 00:00:00","M","25001-50000","M",2,1,"Partial High School","Skilled Manual","True","10+ Miles",2,8086.588
19872,"Faith",,"Foster","1950-03-26 00:00:00","M","25001-50000","F",2,1,"Partial High School","Skilled Manual","False","2-5 Miles",2,3343.6702
19873,"Dylan",,"Thomas","1950-08-03 00:00:00","S","25001-50000","M",2,1,"Partial High School","Skilled Manual","True","10+ Miles",2,10177.7127
19874,"Sara",,"Rogers","1950-03-26 00:00:00","M","25001-50000","F",2,1,"Partial High School","Skilled Manual","True","10+ Miles",3,6213.5896
19875,"Patrick",,"James","1950-05-19 00:00:00","M","50001-75000","M",2,1,"Partial College","Professional","True","2-5 Miles",3,10226.3282
19879,"Ian","S","Green","1950-05-17 00:00:00","M","50001-75000","M",4,2,"Partial College","Professional","True","1-2 Miles",1,7590.0285
19882,"Richard","L","Phillips","1950-06-23 00:00:00","S","75001-100000","M",3,1,"Bachelors ","Management","True","5-10 Miles",5,30583.0502
19883,"Kevin",,"Young","1950-10-18 00:00:00","M","75001-100000","M",3,1,"Bachelors ","Management","True","5-10 Miles",6,24399.0685
19884,"James",,"Simmons","1951-04-09 00:00:00","M","50001-75000","M",2,1,"High School","Professional","True","2-5 Miles",2,8909.6886
19888,"Carson",,"Washington","1951-01-03 00:00:00","S","50001-75000","M",2,1,"Partial College","Professional","True","10+ Miles",2,19654.3738
19891,"Jennifer","L","Morgan","1952-11-16 00:00:00","M","50001-75000","F",2,1,"High School","Professional","True","2-5 Miles",2,6843.9962
19892,"Richard","A","Campbell","1952-05-23 00:00:00","M","50001-75000","M",2,1,"High School","Professional","True","2-5 Miles",3,8901.9824
19894,"Elijah","M","Sharma","1952-07-13 00:00:00","S","50001-75000","M",2,1,"High School","Professional","True","10+ Miles",2,17226.9596
19898,"Desiree",,"Serrano","1958-05-10 00:00:00","S","greater than 100000","F",2,2,"Bachelors ","Management","False","0-1 Miles",4,16115.7902
19899,"Marcus","L","Richardson","1957-03-19 00:00:00","M","greater than 100000","M",2,2,"Partial College","Professional","True","5-10 Miles",3,24267.7764
19900,"Zoe",,"Richardson","1957-02-08 00:00:00","M","greater than 100000","F",2,2,"High School","Professional","True","5-10 Miles",4,16254.4756
19901,"Ronald","A","Sara","1957-10-23 00:00:00","M","greater than 100000","M",3,3,"Partial College","Professional","True","5-10 Miles",3,22755.8301
19902,"Johnny",,"Pal","1956-09-12 00:00:00","M","75001-100000","M",2,4,"Partial College","Professional","True","5-10 Miles",4,17359.1261
19903,"Marcus","N","Nelson","1956-12-04 00:00:00","S","75001-100000","M",2,2,"High School","Professional","True","5-10 Miles",4,18934.6782
19904,"Jasmine","A","Gray","1956-03-14 00:00:00","M","greater than 100000","F",3,3,"High School","Professional","True","5-10 Miles",5,15287.5027
19905,"Chelsea","J","Fernandez","1956-10-21 00:00:00","S","greater than 100000","F",3,3,"Partial College","Professional","False","0-1 Miles",4,10162.9223
19906,"Armando","E","Mu�oz","1956-05-03 00:00:00","M","greater than 100000","M",3,3,"High School","Professional","True","0-1 Miles",4,11017.5804
19907,"Bruce","L","Diaz","1955-10-05 00:00:00","M","75001-100000","M",2,2,"High School","Professional","True","10+ Miles",4,16870.9298
19908,"Pamela","J","Prasad","1955-07-08 00:00:00","S","75001-100000","F",2,2,"High School","Professional","True","10+ Miles",4,16265.4983
19909,"Geoffrey","M","Chandra","1955-03-09 00:00:00","M","greater than 100000","M",3,3,"Partial College","Professional","True","10+ Miles",4,25261.0248
19910,"Orlando",,"Rubio","1955-06-04 00:00:00","M","greater than 100000","M",3,3,"Partial College","Professional","True","5-10 Miles",3,22760.636
19911,"Valerie",,"Chen","1955-07-19 00:00:00","S","greater than 100000","F",3,5,"Partial College","Professional","False","0-1 Miles",3,10143.1279
19912,"Tara",,"Xie","1955-06-01 00:00:00","M","greater than 100000","F",2,2,"High School","Professional","True","0-1 Miles",3,9062.4211
19913,"Jennifer","M","Perez","1944-06-05 00:00:00","M","50001-75000","F",5,1,"High School","Professional","True","2-5 Miles",3,5585.8619
19914,"Willie",,"Ma","1944-04-27 00:00:00","M","75001-100000","M",5,0,"Bachelors ","Management","True","2-5 Miles",2,16850.0557
19915,"Claudia",,"McDonald","1944-09-20 00:00:00","M","75001-100000","F",2,4,"Graduate Degree","Management","True","2-5 Miles",4,12513.186
19916,"Katie","C","Xie","1944-12-06 00:00:00","M","greater than 100000","F",3,3,"Graduate Degree","Management","True","0-1 Miles",2,12626.4362
19917,"Jenny","A","Chander","1944-02-08 00:00:00","M","greater than 100000","F",3,3,"Bachelors ","Management","True","0-1 Miles",3,14569.5916
19918,"Joy","A","Alonso","1944-04-19 00:00:00","M","greater than 100000","F",4,4,"Bachelors ","Management","True","0-1 Miles",3,13579.1542
19919,"Rebekah","J","Johnsen","1945-07-21 00:00:00","M","greater than 100000","F",3,3,"Graduate Degree","Management","True","0-1 Miles",4,12559.5486
19920,"Meredith","S","Sanchez","1946-04-09 00:00:00","S","75001-100000","F",5,0,"Partial College","Professional","True","10+ Miles",2,16652.149
19921,"Cara","L","Cai","1946-02-05 00:00:00","S","greater than 100000","F",3,3,"Bachelors ","Management","True","10+ Miles",4,36446.0373
19923,"Joe","A","Prasad","1954-11-03 00:00:00","M","75001-100000","M",3,3,"High School","Professional","True","10+ Miles",3,15849.1437
19925,"Madison","A","Jenkins","1954-11-14 00:00:00","M","greater than 100000","F",3,4,"Partial College","Professional","True","0-1 Miles",4,9748.6426
19926,"Alexandria",,"Diaz","1954-05-06 00:00:00","M","greater than 100000","F",3,4,"Partial College","Professional","False","5-10 Miles",5,14515.8278
19927,"Ruben",,"Fernandez","1954-07-26 00:00:00","M","greater than 100000","M",5,4,"High School","Professional","True","0-1 Miles",5,9635.7848
19928,"Jaime","C","Sanz","1954-06-04 00:00:00","M","greater than 100000","F",0,1,"High School","Professional","True","0-1 Miles",4,12414.5877
19929,"Dale",,"Chander","1953-09-16 00:00:00","M","75001-100000","M",3,5,"Bachelors ","Management","True","10+ Miles",3,27100.2286
19930,"Tony","C","Tang","1953-08-06 00:00:00","M","greater than 100000","M",2,2,"Partial College","Professional","False","10+ Miles",2,22495.6742
19931,"Darryl",,"Xu","1953-11-22 00:00:00","M","greater than 100000","M",2,3,"Bachelors ","Management","False","10+ Miles",2,33752.9015
19932,"Javier","E","Sanz","1952-07-25 00:00:00","S","75001-100000","M",4,1,"Partial College","Professional","True","10+ Miles",3,21153.3364
19933,"Nichole",,"Deng","1952-02-16 00:00:00","M","greater than 100000","F",4,6,"Partial College","Professional","True","10+ Miles",3,18141.4483
19934,"Neil",,"Blanco","1951-06-27 00:00:00","M","75001-100000","M",5,2,"High School","Professional","True","10+ Miles",3,13811.6036
19935,"Clinton",,"Navarro","1951-12-22 00:00:00","M","75001-100000","M",3,4,"Partial College","Professional","True","10+ Miles",4,18032.8467
19936,"Corey",,"Luo","1950-09-12 00:00:00","M","75001-100000","M",3,3,"Partial College","Management","True","10+ Miles",4,21685.9297
19937,"Jimmy",,"Gomez","1950-12-20 00:00:00","S","75001-100000","M",3,3,"Partial College","Management","True","10+ Miles",4,27123.218
19938,"Chelsea","P","Patel","1950-07-27 00:00:00","M","greater than 100000","F",4,4,"Bachelors ","Management","True","10+ Miles",3,27164.5473
19939,"Alvin",,"Wang","1950-08-05 00:00:00","M","greater than 100000","M",2,2,"Partial College","Management","True","10+ Miles",3,32347.2466
19940,"Rosa","C","Ye","1949-02-15 00:00:00","M","greater than 100000","F",3,4,"Partial College","Management","False","10+ Miles",4,19352.5088
19941,"Cedric","R","Liang","1949-03-11 00:00:00","S","greater than 100000","M",3,3,"High School","Management","False","0-1 Miles",4,13868.8481
19942,"Armando",,"Navarro","1949-08-08 00:00:00","S","greater than 100000","M",5,5,"Partial College","Management","False","0-1 Miles",4,13700.0251
19943,"Walter",,"Carlson","1948-02-27 00:00:00","M","75001-100000","M",4,1,"High School","Management","False","5-10 Miles",3,13301.1244
19944,"Jonathon","P","Suarez","1948-08-10 00:00:00","M","75001-100000","M",4,1,"Partial High School","Skilled Manual","False","5-10 Miles",4,9126.8156
19945,"Phillip","P","Garcia","1947-06-22 00:00:00","M","75001-100000","M",5,1,"Partial High School","Skilled Manual","True","5-10 Miles",4,10175.5726
19946,"Tamara","J","Raje","1947-06-09 00:00:00","S","greater than 100000","F",5,5,"High School","Management","True","10+ Miles",4,22075.0109
19947,"Darryl",,"Liu","1975-05-26 00:00:00","S","50001-75000","M",0,0,"Bachelors ","Professional","False","5-10 Miles",2,27784.6173
19948,"Lacey",,"Hu","1975-10-22 00:00:00","S","50001-75000","F",0,0,"Bachelors ","Professional","True","10+ Miles",2,28556.6668
19949,"Ni�ia","L","Anand","1976-12-26 00:00:00","M","50001-75000","F",0,0,"Bachelors ","Professional","True","10+ Miles",2,22885.2651
19950,"Ronnie",,"Lu","1976-01-11 00:00:00","M","75001-100000","M",0,0,"Bachelors ","Professional","True","10+ Miles",2,36561.3403
19951,"Roy","J","Moreno","1976-07-26 00:00:00","S","75001-100000","M",0,0,"Bachelors ","Professional","False","10+ Miles",2,38006.457
19952,"Adrienne",,"Martin","1975-03-28 00:00:00","S","75001-100000","F",0,0,"Bachelors ","Professional","True","10+ Miles",2,35153.5901
19953,"Darrell",,"Lal","1974-02-23 00:00:00","S","50001-75000","M",0,0,"Bachelors ","Professional","True","10+ Miles",3,37174.0201
19954,"Jose",,"Carlson","1974-08-03 00:00:00","M","50001-75000","M",0,0,"Bachelors ","Professional","True","10+ Miles",3,29766.4521
19955,"Jake","A","Gao","1973-05-12 00:00:00","S","75001-100000","M",0,0,"Bachelors ","Professional","True","10+ Miles",3,45687.6094
19956,"Susan",,"She","1973-12-24 00:00:00","M","75001-100000","F",0,0,"Bachelors ","Professional","True","10+ Miles",3,28121.6489
19957,"Arthur","A","Mehta","1974-03-19 00:00:00","S","75001-100000","M",0,0,"Bachelors ","Professional","True","10+ Miles",2,45681.4456
19958,"Erika",,"Romero","1973-12-06 00:00:00","M","75001-100000","F",0,0,"Bachelors ","Professional","True","10+ Miles",3,28099.6446
19959,"Tabitha",,"Moreno","1973-03-11 00:00:00","S","75001-100000","F",0,2,"High School","Management","True","10+ Miles",3,26884.6192
19960,"Phil",,"Spencer","1973-02-02 00:00:00","M","75001-100000","M",0,0,"High School","Management","True","10+ Miles",2,30689.1006
19961,"Kristin","L","She","1972-02-05 00:00:00","M","75001-100000","F",0,0,"Bachelors ","Professional","False","10+ Miles",3,23393.5852
19962,"Dominic","D","Prasad","1973-10-08 00:00:00","M","greater than 100000","M",0,0,"Partial College","Management","True","10+ Miles",3,48929.0927
19963,"Geoffrey",,"Fernandez","1973-11-20 00:00:00","M","greater than 100000","M",0,2,"Partial High School","Professional","True","10+ Miles",4,30944.7305
19964,"Gloria","S","Alonso","1973-06-11 00:00:00","S","greater than 100000","F",0,2,"Partial High School","Professional","True","10+ Miles",4,29756.9561
19965,"Jay","A","Lopez","1973-11-13 00:00:00","M","greater than 100000","M",4,4,"High School","Management","True","0-1 Miles",4,12418.9863
19966,"Abby","J","Sanchez","1972-07-23 00:00:00","M","75001-100000","F",0,0,"Bachelors ","Professional","True","10+ Miles",3,28059.0714
19967,"Devon","H","Deng","1972-11-01 00:00:00","S","75001-100000","M",0,0,"Bachelors ","Professional","False","10+ Miles",3,38093.2557
19968,"Katrina","L","Chande","1972-07-28 00:00:00","M","75001-100000","F",0,0,"High School","Management","False","10+ Miles",3,19637.5926
19969,"Jake","P","Guo","1971-03-25 00:00:00","S","75001-100000","M",0,0,"Bachelors ","Professional","True","10+ Miles",4,45600.4232
19970,"Tanya","D","Jimenez","1972-11-08 00:00:00","S","greater than 100000","F",4,4,"High School","Management","True","0-1 Miles",4,11883.4188
19971,"Jeffery","B","Lu","1971-07-05 00:00:00","S","75001-100000","M",0,0,"High School","Management","True","10+ Miles",3,38363.3427
19972,"Lindsay","R","Chander","1971-11-17 00:00:00","M","75001-100000","F",0,0,"High School","Management","True","10+ Miles",4,23630.4327
19973,"Colin",,"Zhu","1970-10-15 00:00:00","M","75001-100000","M",0,0,"Bachelors ","Professional","False","10+ Miles",4,30433.4418
19974,"George",,"Fernandez","1970-08-13 00:00:00","M","75001-100000","M",0,0,"High School","Management","True","10+ Miles",4,30647.3736
19975,"Brittney","W","Zhang","1970-09-16 00:00:00","S","75001-100000","F",0,0,"Partial High School","Professional","True","10+ Miles",4,23440.2448
19976,"Tamara","L","Sun","1970-04-07 00:00:00","M","greater than 100000","F",0,0,"High School","Management","True","10+ Miles",4,32924.2577
19977,"Kristine",,"Gill","1970-10-10 00:00:00","S","greater than 100000","F",0,0,"Partial High School","Professional","True","10+ Miles",4,32688.6333
19978,"Marshall","P","Yuan","1971-04-28 00:00:00","M","greater than 100000","M",0,1,"Partial High School","Professional","True","10+ Miles",4,30884.6618
19979,"Janet",,"Browning","1971-12-24 00:00:00","M","greater than 100000","F",0,0,"Partial High School","Management","True","10+ Miles",4,31340.9134
19980,"Alexandra","E","Carter","1964-08-03 00:00:00","M","75001-100000","F",5,5,"Partial College","Professional","True","2-5 Miles",5,7845.9724
19984,"Sara",,"Morris","1970-06-07 00:00:00","M","25001-50000","F",1,1,"Bachelors ","Skilled Manual","True","2-5 Miles",1,6646.8788
19996,"Grant","E","She","1968-05-13 00:00:00","S","50001-75000","M",2,2,"Bachelors ","Skilled Manual","False","0-1 Miles",1,8913.34
19997,"Beth",,"Gill","1968-06-06 00:00:00","M","50001-75000","F",2,2,"Bachelors ","Skilled Manual","True","0-1 Miles",1,6566.2025
19998,"Laura",,"Liu","1967-10-05 00:00:00","S","25001-50000","F",5,5,"High School","Skilled Manual","True","10+ Miles",3,6578.4712
19999,"Danielle",,"Brooks","1967-01-16 00:00:00","S","25001-50000","F",0,0,"Bachelors ","Professional","False","2-5 Miles",1,11098.2191
20006,"Grace","A","Morris","1967-07-08 00:00:00","S","25001-50000","F",2,2,"Bachelors ","Skilled Manual","True","2-5 Miles",1,7576.1296
